NOMENCLATURA,TITULO,TIPO,FORMATO,URL,FECHA
CP-SM-54-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2e60517f-969d-4168-bbdb-37761259c293,2024-04-04T16:46:25-05:00
CP-SM-54-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=cfee0950-ae4d-416f-b07e-d87817b51717,2024-04-04T16:46:25-05:00
CP-SM-54-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152600511,2024-05-21T16:51:49-05:00
CP-SM-54-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152600510,2024-05-21T16:51:50-05:00
CP-SM-54-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152847351,2025-05-20T14:36:28-05:00
CP-SM-54-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152847354,2025-05-20T14:38:51-05:00
AS-SM-51-2023-ELSE-2,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=55de38cc-2e1f-4be9-937f-d926d4d205f8,2024-02-27T16:57:00-05:00
AS-SM-51-2023-ELSE-2,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=94b9bc90-3962-4264-81fb-6b40b6eb587b,2024-02-27T16:57:00-05:00
AS-SM-51-2023-ELSE-2,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b161b9dc-ac8a-4ec2-a9e4-e6bfe6a04507,2024-02-27T16:57:00-05:00
AS-SM-51-2023-ELSE-2,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=648d04ca-b8b4-4b99-8445-7705b9ab260b,2024-03-05T16:47:18-05:00
AS-SM-51-2023-ELSE-2,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1d180daf-dc8e-40b5-a17f-7f86215d9c17,2024-03-05T16:47:18-05:00
AS-SM-51-2023-ELSE-2,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9fa4fa01-0bb0-4e65-a860-83f1bf2cc690,2024-04-03T21:01:53-05:00
AS-SM-51-2023-ELSE-2,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=67493427-04c4-4835-a373-a72a92ff6a6f,2024-04-03T21:01:54-05:00
AS-SM-51-2023-ELSE-2,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5709d2fb-3ef9-4c2d-a086-bf9e7ee44844,2024-04-03T21:01:54-05:00
AS-SM-51-2023-ELSE-2,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152597412,2024-05-16T10:44:01-05:00
AS-SM-51-2023-ELSE-2,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152847341,2025-05-20T14:26:21-05:00
LP-SM-1-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=87f11114-5de1-4ddf-9bc3-671a972aca1f,2024-02-14T10:53:00-05:00
LP-SM-1-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=672458f7-5788-43e5-a540-6328dbdb21f6,2024-02-14T10:53:00-05:00
LP-SM-1-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=26b592dd-6561-4d90-a84f-b0dc7663bd44,2024-03-12T15:50:25-05:00
LP-SM-1-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=14b3e20f-951a-4b8d-bf34-12af7446c580,2024-03-12T15:50:25-05:00
LP-SM-1-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24adb36a-6c5b-4d02-830b-aec15643fefc,2024-04-18T11:52:17-05:00
LP-SM-1-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=28eca07e-0afc-4860-a3ca-33a500959a86,2024-04-18T11:52:17-05:00
LP-SM-1-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=89321407-8a3d-4e25-b20c-5f34c7271b87,2024-04-18T11:52:18-05:00
LP-SM-1-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152597518,2024-05-16T12:16:17-05:00
LP-SM-1-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152597499,2024-05-16T11:58:36-05:00
LP-SM-1-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152597500,2024-05-16T11:58:35-05:00
LP-SM-1-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152791934,2025-02-18T08:51:58-05:00
CP-SM-40-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c60d8881-dab5-4139-ae61-3fad6c10bbd9,2024-02-22T12:52:00-05:00
CP-SM-40-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ee6462c3-7f04-422e-ae06-5e6247d63fbb,2024-02-22T12:52:00-05:00
CP-SM-40-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f4d8966c-43b0-4bf1-b480-8b4892bb7989,2024-03-13T12:13:24-05:00
CP-SM-40-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8897dcc8-5338-4f5f-8560-efbcc9012e3b,2024-03-13T12:13:24-05:00
CP-SM-40-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d916e1df-a93a-4777-b2cb-9ceefd1185e7,2024-04-23T15:36:53-05:00
CP-SM-40-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6c65adc6-d6b7-4381-97f6-6bffc503d8ae,2024-04-23T15:36:53-05:00
CP-SM-40-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e8e5f250-f8f2-4d30-ae71-763affccbcc8,2024-04-23T15:36:53-05:00
CP-SM-40-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152607892,2024-06-04T10:46:02-05:00
CP-SM-40-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152607891,2024-06-04T10:46:03-05:00
CP-SM-7-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=63e8dceb-1793-4b63-9832-bb0281056ce1,2024-02-22T15:14:00-05:00
CP-SM-7-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f98b68d2-6bf1-46b3-8bb5-b460349728a2,2024-02-22T15:14:00-05:00
CP-SM-7-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=76d54228-28ea-49c1-8a77-bb4a80ec39e5,2024-03-08T09:27:26-05:00
CP-SM-7-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1b1891bf-e051-42f1-bae4-b4e6d18d3a5f,2024-03-14T16:46:56-05:00
CP-SM-7-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4698b2a2-b7ee-4962-ac06-7893ade2698e,2024-04-26T16:44:23-05:00
CP-SM-7-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e7f7ebb1-4d3c-4107-987c-d7c0ec3e7b52,2024-04-26T16:44:24-05:00
CP-SM-7-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c4816c49-2ad6-4cd0-96bd-98588620bd51,2024-04-26T16:44:24-05:00
CP-SM-7-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152603378,2024-05-27T15:10:24-05:00
CP-SM-18-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=88b6313f-d85d-450f-9320-6eddfd36c3f1,2024-02-02T15:08:00-05:00
CP-SM-18-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1958f48b-dc95-451e-a5bc-f16ef6d42ed1,2024-02-02T15:08:00-05:00
CP-SM-18-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f7937e18-99e1-49de-951a-16422afcfb6d,2024-02-21T10:26:11-05:00
CP-SM-18-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3cc18349-93cf-4435-b27e-ba058728dc43,2024-02-21T10:26:11-05:00
CP-SM-18-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c4a1da57-3c3e-4208-8435-edd11bc35e3a,2024-03-27T18:16:22-05:00
CP-SM-18-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f81b8beb-aff5-423f-a9ff-1ca253902a42,2024-03-27T18:16:22-05:00
CP-SM-18-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b1dc3955-bcf3-4925-8fef-139b3af8c6f0,2024-03-27T18:16:22-05:00
CP-SM-18-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152597422,2024-05-16T10:53:38-05:00
CP-SM-18-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152597421,2024-05-16T10:53:39-05:00
SIE-SIE-6-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=102aa375-13bf-49c7-ae42-2afbd16a4ea5,2024-02-28T10:32:00-05:00
SIE-SIE-6-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bfa94168-1cb9-4cf9-81d2-0a523823cc42,2024-02-28T10:32:00-05:00
SIE-SIE-6-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=74ea5ef3-a283-4f6d-aab8-4b5142331d70,2024-04-03T11:20:17-05:00
SIE-SIE-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152596097,2024-05-14T12:34:19-05:00
CP-SM-36-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=def4606e-76d9-40a8-b33d-7bd2474f7dd7,2024-02-08T12:19:00-05:00
CP-SM-36-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9c2d7ebd-8265-46a7-a840-c162db4df6d1,2024-02-08T12:19:00-05:00
CP-SM-36-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a0708e31-199c-4d54-bd60-fb1900fe6c44,2024-02-23T11:33:16-05:00
CP-SM-36-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f67f1e77-8a52-46d1-861b-d483e4c30676,2024-02-23T11:33:16-05:00
CP-SM-36-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=36baec1b-924b-47bc-9661-3f343c7f3dc3,2024-04-02T15:15:50-05:00
CP-SM-36-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=580df256-eb16-4bc3-b564-a1078efbfc99,2024-04-02T15:15:50-05:00
CP-SM-36-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ec2b729b-909d-44b9-b3d4-dad691abb73d,2024-04-02T15:15:51-05:00
CP-SM-36-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152589275,2024-05-02T11:57:05-05:00
CP-SM-36-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152589276,2024-05-02T11:57:04-05:00
CP-SM-5-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ad4327d4-9198-41c2-b4d9-0d6f55a75efb,2024-02-05T21:02:00-05:00
CP-SM-5-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2b45e128-827b-4966-97cb-786f6e0f4dec,2024-02-05T21:02:00-05:00
CP-SM-5-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=92f85eb2-7882-44b6-a3fe-a14da3fdef51,2024-02-21T16:54:13-05:00
CP-SM-5-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9f2ee521-7308-443e-877e-379fe5ca3b09,2024-02-21T16:54:13-05:00
CP-SM-5-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1c9161c9-a87f-44c4-a82e-7d46ba046fb2,2024-03-18T16:25:53-05:00
CP-SM-5-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=27bfd92b-20c1-4fe9-a034-40996246e4c3,2024-03-18T16:25:53-05:00
CP-SM-5-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f9ec4685-c4eb-4dfb-82dc-564210e6e1c1,2024-03-18T16:25:53-05:00
CP-SM-5-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152579310,2024-04-11T15:55:38-05:00
CP-SM-5-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152579309,2024-04-11T15:55:45-05:00
CP-SM-5-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152585807,2024-04-24T16:14:40-05:00
CP-SM-5-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152585808,2024-04-24T16:14:34-05:00
CP-SM-6-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1a194372-db9e-44e1-89ab-b4c58d3403b8,2024-02-01T16:53:00-05:00
CP-SM-6-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4174af7d-f92a-41a4-98fd-02dcf7cdcc21,2024-02-01T16:53:00-05:00
CP-SM-6-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8e214713-d32b-4f3b-895d-2ecbd628147b,2024-02-22T15:28:25-05:00
CP-SM-6-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5509f515-0eca-472e-977f-6c06ae89c579,2024-02-22T15:28:25-05:00
CP-SM-6-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8b94e15e-d338-4ff5-a539-6a882543e7a4,2024-03-08T15:12:46-05:00
CP-SM-6-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f78345ef-bdf7-481b-8dbb-683fed80b253,2024-03-08T15:12:46-05:00
CP-SM-6-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bb95671b-a7f1-4f9b-a01c-e3dc77f0d694,2024-03-08T15:12:46-05:00
CP-SM-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152585767,2024-04-24T15:53:25-05:00
LP-SM-1-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=87f11114-5de1-4ddf-9bc3-671a972aca1f,2024-02-14T10:53:00-05:00
LP-SM-1-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=672458f7-5788-43e5-a540-6328dbdb21f6,2024-02-14T10:53:00-05:00
AS-SM-37-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=db7778c3-3e5f-4063-a1b1-9dd0302daa8e,2024-01-26T15:33:00-05:00
AS-SM-37-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3fb03d37-eafe-44d8-8767-89ea845359c5,2024-01-26T15:33:00-05:00
AS-SM-37-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9031de20-78ef-41c5-a3f2-9f7b9835a277,2024-02-02T15:39:32-05:00
AS-SM-37-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9e59c215-26c0-4153-b828-c282cbe79434,2024-02-02T15:39:32-05:00
AS-SM-37-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d6eca167-806f-4db2-9ab3-522e826d8739,2024-02-15T15:40:01-05:00
AS-SM-37-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24bb85c0-0a10-415e-a79d-38aaa668c6b6,2024-02-15T15:40:01-05:00
AS-SM-37-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=42aa743b-eb9f-4b3d-be66-45a373b0694d,2024-02-15T15:40:01-05:00
AS-SM-37-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152571356,2024-03-25T12:00:31-05:00
AS-SM-37-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152571357,2024-03-25T12:00:31-05:00
AS-SM-37-2024-ELSE-1,Archivos de la resolución del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152679483,2024-09-30T15:12:32-05:00
CP-SM-35-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=12588568-e145-4e68-90a1-1dfb712047e0,2024-01-24T12:58:00-05:00
CP-SM-35-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=014dcf28-e983-4cf3-8386-04378e633c34,2024-01-24T15:44:54-05:00
CP-SM-35-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=392b14fd-e54c-4a34-9fbf-38d286233276,2024-02-14T15:42:59-05:00
CP-SM-35-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8b14801a-524f-491f-b93c-aa7ba4c50900,2024-02-14T15:42:59-05:00
CP-SM-35-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8abbb5a6-f675-42df-a1e0-04a28d54cd40,2024-03-13T16:10:44-05:00
CP-SM-35-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b282c3ec-3895-4bf8-beec-acc28359a8b5,2024-03-13T16:10:44-05:00
CP-SM-35-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b8edabd6-a645-4e8e-b6d3-15975770a317,2024-03-13T16:10:44-05:00
CP-SM-35-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152582415,2024-04-17T17:19:54-05:00
CP-SM-35-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152582421,2024-04-17T17:23:00-05:00
SIE-SIE-8-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=193a9ca3-f7ba-42b9-b393-75c80d69c034,2024-01-26T11:59:00-05:00
SIE-SIE-8-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3f59457d-5a8d-4634-a3cb-b8e1fdbf12d5,2024-01-26T11:59:00-05:00
SIE-SIE-8-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fd651c79-1225-49a0-b60d-dd507fdf000c,2024-02-16T16:22:59-05:00
SIE-SIE-8-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152568289,2024-03-18T16:04:13-05:00
